"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"1",24,1,42,0,0,"1",27827,152,166,"0"
"0",24,1,25,0,0,"1",23320,152,48,"0"
"1",24,1,8,0,0,"1",53367,160,299,"0"
"1",59,1,48,1,1,"1",2630,124,257,"0"
"1",47,1,41,0,1,"1",38466,8,187,"0"
"0",52,1,46,0,1,"1",25492,26,180,"0"
"0",23,1,35,1,0,"0",33239,152,41,"0"
"1",55,1,28,0,1,"0",36322,124,229,"0"
"1",33,1,8,0,0,"1",81228,124,120,"0"
"1",77,1,28,1,1,"0",45789,147,170,"0"
"1",26,1,30,1,0,"0",32006,152,117,"0"
"1",23,1,9,0,0,"0",31801,152,257,"0"
"0",26,1,47,0,0,"1",2630,154,267,"0"
"0",26,1,8,1,0,"0",29055,152,134,"0"
"0",21,1,36,1,0,"0",31044,152,239,"0"
"0",25,1,46,0,0,"1",22981,152,217,"0"
"0",45,1,28,0,1,"1",2630,163,89,"0"
"0",24,1,8,0,0,"1",32810,152,56,"1"
"1",44,1,28,0,1,"1",43368,124,61,"1"
"1",25,1,13,0,0,"1",23385,152,235,"0"
"1",24,1,2,0,0,"1",28420,152,161,"0"
"1",60,1,28,0,1,"1",44609,124,53,"1"
"0",36,1,12,0,1,"1",18809,124,235,"1"
"1",58,1,11,1,1,"0",2630,124,15,"0"
"0",48,1,8,0,1,"1",46603,154,101,"0"
"1",25,1,34,0,0,"1",2630,152,199,"0"
"1",39,1,28,0,1,"1",44620,124,17,"1"
"0",25,1,46,1,0,"0",41877,152,70,"0"
"0",23,1,42,0,0,"1",41111,124,91,"0"
"1",53,1,8,0,1,"1",43049,26,15,"0"
"0",23,1,46,1,0,"0",28965,152,215,"0"
"1",30,1,7,0,1,"1",25789,163,31,"1"
"1",30,1,23,0,0,"1",2630,156,171,"1"
"0",41,1,43,0,1,"1",38277,157,256,"0"
"1",63,1,28,0,1,"0",42725,124,212,"0"
"1",54,1,28,0,1,"1",39600,122,87,"0"
"1",38,1,3,0,1,"1",2630,163,75,"0"
"1",55,1,15,0,1,"1",2630,26,197,"0"
"1",21,1,30,1,0,"1",27258,152,144,"0"
"0",22,1,8,0,1,"1",35717,124,230,"0"
"0",73,1,8,1,1,"0",40057,26,269,"0"
"0",60,1,8,1,1,"0",40572,26,112,"0"
"1",60,1,3,0,1,"1",35009,124,165,"0"
"0",43,1,28,0,1,"1",42073,124,268,"1"
"1",23,1,8,1,0,"0",32810,152,137,"0"
"0",30,1,29,1,0,"0",33001,152,289,"0"
"0",21,1,8,0,0,"1",50638,152,68,"0"
"1",25,1,41,1,0,"0",33637,152,220,"0"
"0",22,1,24,0,0,"1",30869,152,291,"0"
"1",23,1,36,1,0,"0",43908,152,65,"0"
"0",24,1,33,1,0,"0",31281,152,57,"0"
"1",21,1,41,0,0,"0",31231,152,203,"0"
"1",69,1,28,0,1,"1",32869,26,129,"0"
"1",38,1,37,0,1,"1",36388,124,199,"0"
"0",54,1,28,1,1,"0",29538,152,233,"0"
"0",41,1,8,1,1,"0",32247,124,230,"0"
"1",25,1,28,1,0,"0",48357,152,52,"0"
"1",37,1,19,1,1,"0",32457,155,248,"0"
"1",49,1,30,0,1,"1",35709,124,128,"0"
"1",45,1,14,0,1,"1",28508,124,270,"1"
"1",24,1,8,0,0,"0",58647,152,223,"0"
"1",60,1,28,0,1,"1",2630,26,30,"0"
"0",41,1,29,0,1,"0",33163,124,268,"0"
"0",22,1,46,1,0,"0",31502,152,159,"0"
"1",48,1,46,1,1,"0",31736,26,165,"0"
"1",25,1,9,0,0,"1",2630,152,169,"1"
"1",61,1,46,0,1,"1",45495,11,107,"0"
"1",55,1,11,0,1,"1",32880,26,216,"1"
"0",32,1,3,0,0,"1",30505,124,61,"1"
"1",32,1,19,0,1,"1",23127,124,220,"1"
"0",22,1,46,1,0,"1",24190,160,293,"0"
"1",24,1,26,1,0,"0",35681,152,180,"0"
"0",21,1,33,1,0,"0",56416,152,132,"0"
"0",43,1,28,0,1,"1",66778,124,234,"0"
"1",51,1,50,0,1,"1",2630,26,195,"0"
"1",48,1,8,0,1,"1",47723,26,186,"1"
"1",49,1,9,0,1,"1",35268,124,82,"1"
"0",21,1,36,1,0,"0",32607,152,196,"0"
"1",43,1,46,1,1,"0",2630,152,70,"0"
"1",64,1,8,0,1,"1",56764,25,268,"1"
"0",22,1,11,1,0,"0",26178,152,157,"0"
"1",69,1,17,1,1,"0",34931,26,152,"0"
"0",36,1,23,0,1,"0",22665,124,218,"1"
"1",24,1,27,0,0,"0",21583,152,150,"0"
"0",25,1,10,0,0,"1",27895,152,182,"0"
"0",45,1,29,1,1,"0",2630,154,26,"0"
"0",74,1,28,1,1,"1",27055,13,193,"0"
"1",66,1,9,1,1,"0",37526,26,159,"0"
"1",25,1,10,1,0,"0",30117,152,231,"0"
"1",76,1,41,1,1,"0",22832,26,54,"0"
"1",21,1,29,0,0,"1",34123,152,202,"0"
"0",26,1,32,1,0,"0",31176,152,165,"0"
"1",53,1,28,1,1,"0",44149,26,99,"0"
"1",73,1,10,1,1,"0",54854,26,112,"0"
"1",20,1,17,1,0,"0",33431,160,168,"0"
"1",27,1,14,1,0,"0",43568,152,52,"0"
"0",28,1,5,1,0,"0",24872,152,72,"0"
"0",20,1,46,1,0,"0",28815,160,128,"0"
"1",42,1,8,0,1,"1",31035,124,223,"0"
"0",32,1,28,0,0,"1",38115,122,183,"0"
"1",24,1,6,0,0,"1",2630,152,273,"0"
"1",34,1,36,0,1,"1",33691,124,224,"0"
"0",41,1,26,1,1,"0",29159,26,27,"0"
"1",55,1,20,0,1,"1",2630,154,47,"0"
"1",21,1,10,0,0,"1",17326,152,168,"1"
"0",67,1,0,0,1,"1",2630,122,111,"0"
"1",27,1,26,0,0,"1",39194,152,104,"0"
"1",46,1,41,0,1,"1",37533,26,127,"0"
"1",44,1,13,0,1,"1",26724,47,146,"0"
"0",43,1,28,0,1,"1",43342,26,54,"0"
"0",24,1,39,0,0,"1",2630,152,240,"0"
"0",53,1,28,0,2,"1",45499,26,161,"1"
"1",44,1,46,0,1,"1",2630,124,242,"0"
"0",23,1,15,1,0,"0",2630,152,235,"0"
"0",25,1,8,1,0,"0",27725,26,171,"0"
"0",58,1,28,0,1,"1",39065,25,169,"1"
"1",43,1,46,1,1,"0",26806,26,133,"0"
"0",31,1,33,0,1,"1",23937,16,287,"0"
"0",21,1,15,0,0,"0",34788,152,228,"0"
"1",23,1,13,0,0,"1",29679,152,139,"1"
"1",56,1,50,0,1,"1",31766,124,31,"1"
"0",47,1,20,0,1,"1",2630,124,295,"0"
"1",23,1,41,1,0,"0",31401,152,100,"0"
"0",55,1,30,0,1,"1",38554,152,34,"0"
"1",67,1,50,0,1,"1",22567,26,263,"0"
"0",48,1,28,0,2,"1",50470,26,159,"1"
"0",46,1,28,0,2,"1",38581,26,216,"1"
"1",46,1,37,0,1,"1",2630,157,165,"0"
"0",24,1,49,0,0,"1",33291,151,167,"1"
"1",68,1,28,0,1,"1",35834,26,250,"0"
"0",41,1,21,1,1,"0",18149,152,118,"0"
"0",23,1,8,1,0,"0",33108,151,247,"0"
"0",37,1,37,0,1,"1",26873,152,172,"0"
"0",24,1,45,0,0,"1",32224,152,250,"0"
"0",24,1,28,0,0,"1",34972,152,123,"0"
"0",57,1,28,1,1,"0",18125,13,221,"0"
"1",60,1,8,1,1,"0",38576,124,214,"1"
"1",65,1,28,0,1,"1",54057,3,277,"0"
"0",24,1,44,1,0,"0",38453,152,211,"0"
"1",51,1,28,0,1,"0",33757,124,30,"0"
"1",51,1,47,1,1,"0",23596,124,26,"0"
"1",25,1,41,0,0,"1",28266,152,233,"1"
"0",40,1,12,0,1,"1",2630,20,275,"1"
"0",62,1,28,1,1,"0",47203,26,114,"0"
"0",37,1,28,0,1,"1",52847,26,166,"0"
"0",21,1,6,1,0,"0",23903,160,257,"0"
"1",44,1,36,1,1,"0",34394,124,74,"0"
"1",39,1,11,1,1,"0",2630,124,169,"0"
"1",47,1,46,0,1,"1",25497,163,151,"1"
"0",30,1,45,0,0,"1",2630,156,208,"0"
"1",23,1,34,0,0,"1",69170,152,106,"1"
"0",31,1,11,1,0,"0",16395,152,242,"0"
"0",52,1,28,0,2,"1",52354,55,88,"0"
"1",30,1,21,0,0,"1",16277,152,164,"0"
"1",41,1,7,1,1,"0",28414,152,77,"0"
"1",58,1,28,0,1,"1",25319,26,203,"0"
"1",75,1,8,0,1,"1",32779,7,200,"1"
"1",67,1,47,0,1,"1",27338,154,167,"0"
"0",30,1,30,1,0,"0",32865,26,38,"0"
"1",61,1,9,1,1,"0",2630,26,276,"0"
"1",45,1,33,0,1,"1",24193,124,136,"0"
"0",50,1,47,0,1,"1",25901,26,180,"0"
"0",29,1,15,1,0,"0",45032,152,118,"0"
"0",36,1,28,0,1,"1",33666,124,145,"1"
"1",49,1,46,0,1,"1",27981,124,291,"0"
"1",72,1,28,1,1,"0",33295,124,20,"0"
"1",52,1,28,0,1,"1",42493,26,281,"1"
"1",74,1,28,1,1,"0",37142,122,271,"0"
"1",45,1,20,0,1,"1",2630,124,241,"0"
"1",23,1,28,0,0,"1",71439,152,166,"0"
"1",24,1,8,1,0,"0",53654,26,76,"0"
"0",21,1,33,0,0,"1",30105,152,99,"0"
"1",51,1,28,0,2,"1",41196,124,102,"0"
"0",60,1,28,1,1,"1",39095,26,162,"0"
"1",40,1,15,1,1,"0",23769,14,216,"0"
"0",49,1,34,0,1,"1",37350,26,30,"0"
"1",56,1,28,0,1,"1",28469,26,196,"0"
"0",53,1,28,1,1,"0",2630,122,178,"0"
"1",75,1,28,0,1,"1",2630,55,275,"0"
"1",43,1,48,0,1,"1",2630,124,261,"1"
"0",24,1,46,0,0,"0",22722,152,298,"0"
"1",43,1,48,0,1,"1",2630,26,258,"0"
"1",62,1,28,0,1,"1",63684,151,263,"0"
"1",36,1,8,0,1,"1",29579,124,202,"0"
"0",44,1,17,1,1,"0",52175,124,279,"0"
"1",24,1,15,1,0,"0",46287,152,145,"0"
"0",22,1,29,1,0,"0",37715,152,54,"0"
"0",24,1,8,1,0,"0",39119,152,118,"0"
"1",47,1,28,1,1,"1",40571,124,265,"0"
"1",65,1,46,0,1,"1",44126,26,117,"0"
"0",33,1,28,0,0,"1",25583,124,12,"1"
"0",21,1,2,0,0,"0",23794,160,258,"0"
"1",25,1,46,0,0,"1",31105,152,131,"0"
"0",26,1,46,1,0,"0",26296,152,110,"0"
"1",33,1,28,0,1,"1",48740,26,240,"1"
"1",58,1,28,0,1,"1",43843,26,120,"0"
"1",55,1,8,1,1,"0",33167,26,69,"0"
"1",53,1,28,0,2,"1",68264,124,46,"0"
"0",21,1,30,1,0,"0",38240,152,37,"0"
"0",39,1,18,0,1,"1",27178,29,241,"1"
"0",28,1,11,1,0,"0",45655,152,80,"0"
"1",48,1,28,0,1,"1",29565,124,229,"0"
"0",25,1,21,1,0,"1",33234,152,256,"0"
"1",28,1,30,1,0,"0",21642,152,163,"0"
"1",48,1,28,0,0,"1",49401,124,90,"1"
"0",58,1,28,0,1,"1",39250,124,158,"0"
"1",40,1,29,0,1,"1",31258,124,184,"0"
"1",47,1,1,0,1,"1",2630,157,275,"0"
"0",21,1,8,0,0,"0",2630,1,20,"0"
"1",27,1,30,0,0,"1",2630,152,52,"0"
"0",38,1,35,0,1,"1",2630,124,66,"0"
"1",47,1,28,0,1,"1",43297,26,15,"0"
"0",29,1,15,1,0,"0",25416,152,68,"0"
"1",23,1,8,0,0,"1",43963,152,131,"0"
"1",33,1,39,0,0,"1",34876,124,77,"1"
"0",65,1,28,1,1,"0",28080,122,15,"0"
"1",32,1,30,1,0,"0",33701,152,236,"0"
"0",61,1,28,0,2,"1",48089,26,147,"0"
"1",23,1,9,0,0,"1",2630,152,157,"0"
"0",53,1,28,0,1,"1",43224,26,33,"0"
"1",40,1,28,1,1,"0",40141,26,286,"0"
"1",43,1,28,0,1,"1",25417,124,31,"0"
"0",23,1,30,1,0,"0",32448,152,296,"0"
"1",60,1,11,0,1,"1",32259,26,198,"1"
"1",20,1,22,0,0,"1",21403,160,254,"0"
"0",43,1,28,0,1,"1",40944,26,90,"0"
"0",24,1,47,0,1,"1",55101,154,110,"0"
"0",78,1,48,1,1,"0",2630,124,225,"0"
"0",73,1,8,0,1,"1",2630,157,179,"0"
"1",23,1,36,0,0,"0",27583,26,294,"0"
"1",25,1,43,1,0,"0",34814,152,249,"0"
"1",24,1,41,1,0,"0",39802,152,104,"0"
"0",38,1,28,0,1,"1",20864,122,148,"1"
"1",51,1,28,1,1,"0",41019,26,138,"0"
"0",29,1,6,1,0,"0",41223,152,162,"0"
"0",24,1,5,1,0,"0",25816,152,173,"0"
"1",26,1,46,1,0,"0",24223,152,67,"0"
"1",60,1,28,0,1,"1",26270,124,66,"0"
"1",72,1,8,1,1,"0",51290,26,138,"0"
"1",23,1,29,1,0,"0",37856,152,287,"0"
"1",51,1,8,0,1,"1",31946,124,101,"0"
"1",29,1,28,0,0,"1",44800,152,139,"1"
"1",40,1,28,0,1,"1",43211,124,230,"1"
"0",23,1,3,1,0,"0",26759,160,150,"0"
"1",70,1,28,0,1,"1",51210,52,31,"0"
"1",46,1,28,1,1,"1",24855,124,293,"0"
"0",26,1,36,1,0,"0",2630,152,244,"0"
"1",26,1,7,1,0,"0",2630,160,230,"0"
"0",29,1,37,1,0,"0",37905,152,16,"0"
"1",51,1,28,0,1,"1",50281,26,233,"0"
"0",25,1,15,0,0,"1",23973,152,142,"0"
"1",41,1,41,1,1,"0",21884,124,51,"0"
"0",23,1,12,1,0,"0",29373,152,77,"0"
"1",26,1,29,1,0,"0",2630,152,216,"0"
"1",28,1,37,1,0,"0",33247,152,72,"0"
"1",69,1,1,0,1,"1",2630,26,151,"0"
"0",38,1,23,1,1,"0",33880,152,16,"0"
"1",49,1,48,1,1,"1",2630,103,13,"0"
"1",65,1,28,0,1,"1",60756,122,66,"0"
"0",24,1,27,1,0,"0",34700,152,185,"0"
"1",44,1,3,0,1,"1",2630,26,170,"0"
"0",20,1,36,1,0,"1",38097,160,83,"0"
"0",36,1,45,0,1,"1",2630,152,179,"0"
"0",20,1,47,0,0,"1",19983,160,49,"0"
"0",37,1,28,0,1,"1",48858,13,66,"0"
"0",69,1,39,0,1,"1",2630,157,282,"0"
"0",44,1,46,1,1,"1",15825,26,173,"0"
"0",24,1,15,0,0,"0",28144,152,285,"0"
"1",54,1,28,0,1,"1",2630,124,233,"0"
"0",24,1,36,0,0,"1",111384,152,171,"0"
"1",44,1,8,0,1,"1",40093,124,289,"0"
"0",69,1,12,0,1,"0",29057,154,123,"0"
"1",46,1,46,1,1,"0",30490,26,64,"0"
"1",49,1,28,0,1,"1",40158,122,160,"0"
"1",72,1,28,1,1,"0",30570,26,254,"0"
"0",28,1,33,1,0,"0",2630,152,223,"0"
"1",21,1,47,1,0,"1",2630,160,93,"0"
"1",25,1,8,1,0,"0",36129,152,200,"0"
"1",59,1,46,0,1,"0",29771,26,284,"0"
"0",26,1,50,1,0,"0",24331,152,125,"0"
"1",24,1,15,0,0,"1",33942,152,83,"0"
"1",26,1,11,1,0,"0",33359,152,196,"0"
"1",34,1,30,0,1,"1",2630,157,84,"0"
"0",26,1,8,1,0,"0",46273,152,93,"0"
"0",39,1,8,0,1,"1",52687,152,265,"0"
"0",48,1,3,0,1,"1",2630,160,241,"0"
"0",23,1,46,1,0,"0",31596,151,28,"0"
"0",66,1,9,0,2,"1",41672,26,207,"0"
"1",51,1,43,0,1,"1",42521,26,34,"0"
"1",67,1,46,0,2,"1",30213,26,48,"0"
"1",20,1,39,0,0,"1",33940,160,49,"0"
"1",21,1,36,0,0,"1",34855,152,257,"0"
"1",50,1,6,1,1,"0",15234,152,88,"0"
"1",29,1,6,1,0,"0",32607,152,280,"0"
"0",33,1,30,0,0,"1",30775,124,100,"1"
"1",40,1,46,0,1,"1",29541,124,255,"1"
"1",31,1,28,0,0,"1",39454,26,18,"1"
"1",61,1,35,1,1,"0",2630,163,139,"0"
"0",44,1,8,0,1,"1",56629,124,145,"0"
"1",39,1,8,0,1,"1",69322,26,265,"0"
"0",25,1,28,0,0,"1",35434,152,220,"0"
"1",69,1,28,1,1,"0",199996,26,44,"0"
"0",48,1,50,0,1,"1",32107,124,60,"0"
"1",28,1,28,1,0,"0",26800,152,85,"0"
"1",24,1,8,1,0,"0",34272,152,279,"0"
"1",48,1,41,0,2,"1",27469,12,71,"0"
"0",34,1,35,0,1,"1",33281,152,270,"0"
"1",42,1,28,1,1,"0",28535,124,108,"0"
"0",23,1,28,1,0,"0",37801,26,204,"0"
"0",33,1,13,0,0,"1",17604,152,30,"0"
"1",23,1,15,1,0,"0",24610,152,142,"0"
"0",25,1,37,1,0,"0",42628,153,230,"0"
"0",36,1,28,0,1,"1",37200,125,165,"0"
"1",27,1,28,1,0,"0",58876,152,177,"0"
"1",46,1,28,1,1,"0",32160,124,82,"0"
"1",21,1,8,1,0,"0",31742,160,264,"0"
"0",22,1,9,1,0,"0",38467,152,226,"0"
"1",23,1,11,1,0,"0",25562,152,126,"0"
"1",67,1,3,1,1,"1",22544,26,244,"0"
"0",21,1,28,1,0,"0",43526,160,102,"0"
"1",72,1,15,1,1,"0",45846,14,109,"0"
"1",35,1,46,0,1,"0",29966,124,37,"0"
"1",25,1,14,1,0,"0",36077,152,190,"0"
"1",49,1,50,0,2,"1",39087,26,137,"0"
"0",60,1,8,0,2,"1",47096,124,177,"0"
"1",22,1,14,1,0,"1",27179,152,45,"1"
"0",30,1,28,1,0,"0",51130,152,186,"0"
"0",24,1,6,1,0,"0",22785,152,207,"0"
"0",43,1,28,0,1,"1",25434,124,284,"1"
"1",54,1,28,0,1,"1",42792,26,252,"0"
"0",46,1,28,0,1,"1",30439,26,204,"0"
"1",40,1,25,0,1,"1",26836,124,104,"0"
"0",32,1,15,0,0,"1",2630,124,142,"0"
"0",23,1,6,0,0,"1",32056,152,149,"0"
"0",66,1,13,0,1,"0",2630,26,31,"0"
"0",72,1,28,0,1,"1",48375,26,234,"1"
"1",48,1,28,0,1,"1",28336,26,157,"0"
"0",46,1,28,0,1,"1",41981,26,204,"0"
"0",30,1,28,1,0,"0",37527,152,78,"0"
"1",67,1,41,1,1,"1",34474,26,263,"0"
"0",65,1,28,0,1,"1",34750,124,153,"0"
"1",35,1,46,0,1,"1",29982,124,129,"0"
"0",32,1,3,1,0,"0",26636,152,114,"0"
"1",50,1,28,1,1,"0",115092,122,41,"0"
"1",70,1,48,1,1,"0",2630,15,288,"0"
"1",25,1,30,1,0,"0",2630,160,139,"0"
"1",24,1,46,1,0,"1",2630,160,116,"0"
"0",22,1,8,1,0,"0",43960,152,173,"0"
"1",25,1,14,1,0,"0",38421,152,155,"0"
"0",21,1,9,1,0,"0",2630,160,157,"0"
"1",42,1,26,1,1,"1",2630,124,210,"0"
"0",23,1,8,0,0,"1",36848,151,286,"0"
"0",40,1,28,0,1,"1",2630,26,24,"0"
"0",43,1,49,0,1,"1",35023,152,277,"0"
"1",23,1,45,1,0,"0",42201,152,230,"0"
"0",20,1,36,1,0,"1",2630,160,186,"0"
"1",24,1,45,1,0,"0",28495,26,15,"0"
"0",30,1,46,0,1,"1",23194,124,44,"0"
"0",32,1,35,1,0,"0",37216,152,128,"0"
"0",23,1,28,0,0,"1",32174,152,113,"0"
"1",57,1,15,0,1,"1",43930,26,90,"0"
"0",23,1,8,0,0,"1",32128,26,120,"0"
"0",49,1,35,0,2,"1",2630,156,273,"0"
"1",33,1,43,0,2,"1",2630,156,37,"0"
"1",51,1,46,1,1,"0",2630,120,72,"0"
"1",34,1,28,1,1,"0",28899,152,134,"0"
"1",25,1,21,0,0,"0",31239,152,272,"0"
"0",33,1,41,0,0,"1",22102,26,37,"0"
"1",31,1,47,0,1,"1",2630,156,285,"0"
"1",55,1,8,0,1,"1",2630,25,67,"0"
"1",65,1,20,1,1,"0",2630,124,257,"0"
"1",22,1,27,0,0,"1",34991,152,277,"0"
"1",25,1,45,0,0,"1",21614,153,43,"0"
"1",38,1,28,0,1,"1",39644,26,114,"1"
"0",69,1,28,0,2,"1",2630,124,242,"0"
"1",21,1,46,0,0,"1",28715,152,37,"0"
"1",39,1,28,0,1,"1",28264,26,242,"0"
"1",69,1,29,0,1,"1",32992,152,176,"0"
"0",33,1,41,0,0,"1",33480,152,76,"1"
"0",24,1,33,1,0,"0",35224,152,154,"0"
"1",55,1,8,0,1,"0",2630,26,237,"0"
"0",43,1,41,0,1,"1",31223,124,10,"1"
"1",45,1,28,0,1,"1",45937,157,119,"0"
"0",39,1,8,0,1,"1",35906,7,22,"0"
"1",49,1,15,0,1,"1",29783,124,251,"0"
"1",45,1,15,0,1,"1",33418,124,121,"1"
"1",49,1,15,0,1,"1",2630,124,295,"0"
"0",67,1,28,0,1,"1",24303,55,160,"0"
"0",31,1,30,1,0,"0",25024,152,232,"0"
"0",60,1,19,0,0,"0",2630,1,182,"0"
"1",53,1,21,1,1,"1",32372,26,271,"0"
"0",42,1,50,0,1,"1",2630,124,54,"0"
"0",25,1,29,1,0,"0",30523,152,186,"0"
"0",61,1,28,0,2,"1",37739,26,111,"0"
"1",49,1,8,0,1,"1",36534,124,213,"0"
"0",24,1,3,1,0,"0",2630,160,184,"0"
"1",42,1,28,1,1,"1",32975,124,185,"0"
"1",75,1,14,0,2,"1",32745,26,89,"0"
"0",25,1,28,0,1,"1",61458,124,67,"0"
"0",47,1,28,0,1,"1",57008,23,142,"0"
"0",36,1,8,0,1,"1",34327,154,48,"0"
"1",28,1,13,0,1,"1",2630,156,18,"0"
"0",22,1,8,1,0,"0",26477,152,111,"0"
"1",67,1,28,0,1,"1",71447,26,241,"0"
"1",22,1,41,1,0,"0",46042,152,123,"0"
"0",21,1,30,0,0,"0",20643,152,117,"0"
"1",21,1,21,1,0,"0",28493,152,280,"0"
"1",48,1,18,1,1,"0",2630,124,246,"0"
"0",60,1,28,0,1,"1",52059,147,179,"0"
"0",58,1,28,1,1,"1",56922,13,97,"0"
"1",33,1,0,0,1,"0",2630,61,71,"0"
"1",49,1,46,1,1,"0",47413,26,31,"0"
"1",25,1,37,0,0,"0",28768,152,284,"0"
"0",39,1,1,0,1,"1",2630,157,267,"0"
"0",33,1,28,1,1,"0",39758,124,118,"0"
"0",22,1,8,1,0,"0",43318,152,27,"0"
"0",22,1,36,0,0,"1",45979,152,57,"0"
"0",24,1,37,1,0,"0",34819,152,280,"0"
"1",22,1,30,1,0,"0",31565,152,91,"0"
"1",25,1,27,1,0,"0",28971,152,171,"0"
"1",80,1,28,0,2,"1",52647,122,269,"0"
"0",25,1,29,1,0,"0",20258,152,252,"0"
"1",23,1,28,0,0,"1",30751,152,56,"1"
"0",26,1,28,1,0,"0",54086,152,277,"0"
"1",64,1,43,0,2,"1",44197,26,236,"0"
"1",30,1,6,0,1,"1",28398,124,201,"1"
"1",76,1,33,0,1,"1",2630,26,99,"0"
"1",21,1,28,0,0,"1",45345,152,159,"0"
"0",32,1,30,1,0,"0",2630,152,272,"0"
"0",22,1,8,1,0,"0",36960,152,264,"0"
"0",27,1,11,1,0,"0",37860,152,83,"0"
"1",50,1,7,1,1,"0",54798,26,207,"0"
"1",24,1,5,0,0,"1",26884,152,26,"0"
"1",46,1,28,0,1,"1",28877,26,33,"0"
"0",25,1,34,0,0,"1",22820,152,211,"0"
"0",61,1,28,1,1,"0",47008,122,174,"0"
"0",34,1,8,0,1,"1",31395,124,242,"1"
"1",29,1,3,0,1,"1",2630,156,284,"0"
"0",44,1,17,0,1,"1",30733,26,79,"0"
"1",60,1,29,0,1,"1",44195,124,132,"0"
"1",72,1,8,0,1,"1",41051,7,74,"1"
"0",82,1,13,0,1,"1",34747,124,211,"0"
"0",70,1,28,0,1,"1",62172,122,47,"1"
"1",61,1,28,0,1,"1",51632,26,202,"1"
"1",23,1,8,1,0,"1",34605,152,175,"0"
"1",57,1,28,0,1,"1",31914,124,49,"0"
"0",33,1,28,0,0,"1",34209,26,19,"0"
"1",49,1,28,0,1,"1",52749,26,143,"1"
"0",48,1,28,1,1,"0",39680,26,23,"0"
"0",38,1,41,0,1,"1",36583,26,295,"0"
"1",46,1,28,0,1,"1",37786,52,146,"1"
"0",41,1,28,1,1,"0",29598,61,249,"0"
"0",24,1,29,1,0,"0",30519,152,101,"0"
"1",58,1,28,0,1,"1",41517,26,138,"1"
"0",34,1,43,0,1,"1",2630,156,134,"0"
"1",61,1,18,0,1,"1",32114,124,86,"0"
"1",39,1,8,0,1,"1",37357,124,223,"0"
"1",46,1,28,0,1,"1",50681,26,192,"0"
"0",24,1,8,1,0,"0",68302,152,71,"0"
"0",21,1,9,0,0,"1",37699,160,295,"0"
"1",54,1,31,0,1,"1",2630,26,109,"0"
"0",47,1,20,1,1,"0",2630,26,102,"0"
"1",79,1,28,1,1,"0",35948,26,55,"0"
"1",66,1,41,1,1,"0",2630,26,146,"0"
"0",20,1,30,1,0,"0",16347,160,230,"0"
"0",24,1,16,0,0,"1",20035,152,73,"0"
"0",21,1,34,1,0,"0",30932,152,34,"0"
"0",42,1,28,0,2,"1",39265,122,94,"0"
"0",47,1,28,1,1,"0",25664,122,42,"0"
"0",27,1,38,0,0,"1",2630,152,46,"0"
"0",21,1,13,0,0,"1",35242,157,238,"0"
"1",33,1,24,0,1,"1",2630,26,84,"0"
"1",42,1,28,0,1,"1",2630,26,32,"1"
"0",22,1,18,1,0,"0",2630,152,253,"0"
"1",31,1,28,0,0,"1",42540,124,92,"0"
"0",21,1,40,0,0,"1",42559,160,218,"0"
"1",39,1,23,0,1,"1",2630,156,27,"0"
"1",49,1,28,0,2,"1",48359,26,49,"1"
"1",55,1,19,0,2,"1",36356,26,13,"1"
"1",24,1,28,1,0,"0",43188,152,190,"0"
"1",22,1,50,0,0,"1",34996,152,200,"0"
"0",39,1,29,0,1,"1",2630,157,166,"0"
"1",48,1,28,0,1,"1",45483,124,170,"0"
"0",58,1,28,0,2,"1",62987,124,207,"0"
"1",41,1,30,0,1,"1",33163,124,68,"1"
"1",28,1,41,1,0,"0",55839,152,230,"0"
"1",69,1,18,1,1,"0",35092,29,54,"0"
"1",21,1,28,0,0,"1",2630,157,250,"0"
"0",46,1,50,0,1,"1",2630,122,242,"1"
"1",48,1,33,1,1,"0",29538,16,59,"0"
"1",24,1,39,0,0,"1",41941,151,252,"0"
"1",45,1,28,0,1,"1",36198,26,118,"0"
"0",25,1,13,1,0,"0",32812,152,203,"0"
"1",71,1,28,0,1,"1",57746,3,33,"0"
"0",24,1,32,0,0,"0",28361,152,193,"0"
"1",40,1,28,0,1,"1",38928,26,249,"0"
"0",42,1,0,1,1,"0",2630,52,141,"0"
"1",54,1,28,0,1,"1",2630,157,238,"0"
"0",40,1,47,1,1,"0",2630,160,53,"0"
"0",43,1,31,1,1,"1",2630,154,22,"0"
"1",62,1,43,0,1,"0",2630,26,140,"0"
"1",24,1,11,1,0,"0",36886,152,208,"0"
"1",42,1,28,1,1,"0",55110,122,142,"0"
"0",28,1,45,1,0,"0",34308,152,246,"0"
"1",48,1,8,0,1,"1",34652,124,168,"0"
"1",75,1,28,0,1,"1",40337,124,17,"1"
"1",43,1,7,0,1,"1",27571,124,80,"0"
"0",26,1,30,1,0,"0",33874,152,81,"0"
"0",20,1,32,0,0,"1",2630,160,49,"0"
"0",31,1,38,1,0,"0",2630,1,233,"0"
"1",24,1,46,1,0,"0",29177,152,76,"0"
"1",59,1,28,0,1,"1",59145,26,210,"0"
"1",23,1,28,0,0,"1",49654,26,109,"0"
"1",54,1,46,1,1,"0",26229,119,219,"0"
"0",25,1,37,0,0,"1",2630,160,96,"0"
